miRNA	bladder	breast_cancer	cervical	head n neck	KIRC	KIRP	LUAD	LUSC	PRAD	STAD	THCA	UCEC	
hsa-mir-659	0.858465	0.72665	0.538598	0.51795	0.312256	0.398628	1.162836	2.073467	1.201596	0.388108	2.530727	2.599617	
hsa-let-7a-3	6761.057784	6709.16117	7332.587698	7550.150464	11690.557905	4344.776873	9053.257001	8602.192899	9148.050441	3313.958328	9544.846692	5540.939929	
hsa-mir-520a	6.116565	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.291081	0.0	0.0	
hsa-mir-2054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-323	2.89732	3.633251	1.831235	1.553849	0.624512	0.398628	0.0	4.768974	0.0	23.674596	0.210894	1.733078	
hsa-mir-152	488.895966	366.958344	277.270508	661.939514	324.434137	391.983968	235.183511	733.385308	246.026773	248.777314	884.278092	129.69202	
hsa-mir-1912	0.0	0.0	0.10772	0.0	0.0	0.132876	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1293	1.073082	0.0	0.754038	0.0	0.936768	0.398628	0.0	1.658774	0.0	0.097027	0.0	0.0	
hsa-mir-515-1	1.395006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.288846	
hsa-mir-23c	0.429233	0.72665	0.969477	0.51795	0.624512	0.531504	0.872127	0.207347	1.501995	0.097027	1.265363	0.0	
hsa-mir-527	1.287698	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	2.328649	0.0	0.577693	
hsa-mir-16-1	139.607913	561.700594	627.574972	652.616422	483.997029	148.821032	965.735012	567.715288	222.295253	246.351638	906.211057	879.248352	
hsa-mir-330	44.318269	103.910977	25.09869	25.897477	23.731467	33.484732	61.339581	42.298729	17.122742	54.917301	40.491627	48.815037	
hsa-let-7e	705.873061	1192.432956	787.969605	1395.874014	1813.271448	1399.183451	2402.127757	1329.299749	929.734874	994.430066	2000.75036	1026.848848	
hsa-mir-579	0.0	0.72665	0.323159	0.0	1.561281	0.0	2.325671	1.658774	0.901197	0.679189	0.843576	1.444232	
hsa-mir-298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548e	0.107308	0.0	0.430879	0.0	0.312256	0.0	0.581418	0.207347	0.300399	0.194054	0.210894	0.288846	
hsa-mir-105-1	1.502314	0.0	0.10772	13.466688	0.0	0.0	0.0	1.24408	22.529924	74.225681	0.0	0.288846	
hsa-mir-649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1250	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.388108	0.632682	0.0	
hsa-mir-17	422.150292	2235.175973	470.51965	274.513257	345.043043	477.024557	752.35467	1131.076295	405.839035	322.420832	1031.482029	1439.032619	
hsa-mir-1539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210894	0.0	
hsa-mir-4297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-380	0.107308	0.72665	0.323159	2.071798	0.312256	0.0	0.290709	0.207347	0.901197	3.104865	0.0	0.0	
hsa-mir-509-2	0.107308	2.179951	1.723515	0.0	0.624512	0.132876	0.581418	9.745295	0.0	0.873243	3.163408	2.310771	
hsa-mir-518e	2.468088	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	3.007838	0.0	0.288846	
hsa-mir-548s	0.107308	0.0	0.215439	0.0	0.312256	0.0	0.290709	0.207347	0.0	0.388108	0.0	0.0	
hsa-mir-3127	2.575396	2.179951	3.016152	1.553849	0.936768	4.252029	2.034962	5.183668	3.304389	3.104865	5.694135	4.621542	
hsa-mir-645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3152	0.0	0.0	0.0	0.0	0.312256	0.0	0.0	0.0	0.0	0.194054	0.0	3.466156	
hsa-mir-296	14.808526	2.179951	4.416508	1.035899	0.936768	0.265752	2.325671	25.710992	0.300399	21.540001	23.83101	0.577693	
hsa-mir-3164	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-28	4396.415221	4882.362601	4256.220786	3257.384666	3769.556212	1774.82368	3887.06889	3704.248949	3305.890884	6091.74527	2161.240613	3004.579948	
hsa-mir-183	38101.371012	33937.470298	6058.802245	7919.448487	436.84635	521.006487	15155.237107	5327.56633	3481.624293	2684.543962	3429.556484	36650.271747	
hsa-mir-196a-1	51.507916	91.557923	61.400229	31.076972	314.129684	125.169118	1062.541081	10.367335	2.703591	207.055689	0.210894	44.482341	
hsa-mir-3650	0.0	0.0	0.0	0.0	0.0	0.0	0.290709	0.0	0.0	0.0	0.0	0.0	
hsa-mir-466	0.751157	0.0	0.0	0.0	0.0	0.0	0.581418	0.414693	0.0	0.0	0.0	0.0	
hsa-mir-3156-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-107	1086.173172	2324.553946	1244.054815	1653.294936	1190.320434	1712.371997	2711.442041	3016.479916	1795.785162	1080.396018	3447.693359	3893.649077	
hsa-mir-933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548f-1	0.107308	0.72665	0.0	0.0	0.0	0.0	0.0	0.0	0.901197	0.0	0.0	0.0	
hsa-mir-551a	0.0	0.72665	0.646318	0.0	0.0	0.0	0.0	2.695507	0.300399	1.067297	0.0	1.155385	
hsa-mir-519d	1.395006	0.0	0.10772	0.0	0.0	0.132876	0.0	0.0	0.300399	0.0	0.0	0.0	
hsa-mir-1295	0.214616	0.0	1.508076	2.071798	1.561281	1.461635	0.581418	2.488161	0.0	0.97027	0.0	0.0	
hsa-mir-378	99.260046	281.940272	167.611853	1296.427702	160.49966	217.783635	43.315628	341.292682	114.452015	59.477572	126.325442	411.894925	
hsa-mir-548l	0.0	0.0	0.10772	0.0	0.0	0.132876	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1285-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-544b	0.0	0.0	0.0	0.0	0.0	0.132876	0.0	0.0	0.0	0.0	0.0	0.288846	
hsa-mir-4267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3914-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3922	0.214616	0.0	0.646318	1.035899	0.0	0.398628	0.872127	2.695507	0.0	0.873243	0.210894	0.577693	
hsa-mir-543	1.395006	0.0	0.646318	2.589748	0.0	0.132876	0.290709	2.902854	0.0	3.881081	0.210894	0.288846	
hsa-mir-3909	0.321924	0.0	0.215439	0.0	0.0	0.132876	1.162836	0.62204	0.0	0.194054	0.421788	0.288846	
hsa-mir-135b	0.214616	241.247862	360.214677	32.630821	4.371586	16.210862	10.75623	44.164849	0.300399	17.464866	216.377134	26.573866	
hsa-mir-1908	0.0	0.0	0.10772	0.0	0.0	0.0	0.581418	0.207347	0.0	0.097027	0.0	0.0	
hsa-mir-1260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-708	93.036173	170.762794	150.376701	124.825839	78.688549	6.643796	122.097744	376.126929	27.035909	104.789196	138.1355	154.821655	
hsa-mir-3691	0.643849	0.0	0.215439	0.0	0.312256	0.132876	0.581418	0.0	1.201596	0.485135	0.210894	0.577693	
hsa-mir-3692	0.0	0.72665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-615	4.185018	12.353053	3.877909	0.0	6.557379	11.028701	8.721267	2.695507	3.905187	3.395946	0.210894	2.310771	
hsa-mir-1972-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1256	0.0	0.72665	0.0	0.51795	0.0	0.132876	0.0	0.0	0.0	0.097027	0.210894	0.0	
hsa-mir-1283-1	0.0	1.4533	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	0.291081	0.0	0.0	
hsa-mir-3184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-632	0.107308	0.72665	0.969477	0.0	0.312256	0.398628	0.0	0.414693	0.300399	0.097027	0.210894	0.288846	
hsa-mir-1-2	107.73739	2.906601	10.987409	42.471862	9.055428	1.063007	1.162836	4.768974	71.795359	155.146227	24.463692	23.10771	
hsa-mir-4261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1245	4.185018	2.179951	1.077197	1.035899	0.0	0.0	0.0	2.073467	0.300399	1.261351	0.421788	0.288846	
hsa-mir-3943	0.107308	0.72665	0.215439	0.0	0.0	0.0	0.0	0.207347	0.300399	0.0	0.0	0.0	
hsa-mir-375	193.261992	2590.507914	19073.065518	18.128234	48.399703	316.111817	67126.432505	5180.350167	79138.912303	4516.2203	6998.302937	20312.832173	
hsa-mir-582	121.794759	45.052312	297.521811	40.918014	784.699699	12.357461	1544.245751	201.541001	96.728475	241.209205	35.21928	89.253529	
hsa-mir-3160-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-2116	0.643849	0.72665	0.430879	0.51795	0.936768	1.195883	0.0	0.829387	0.600798	0.388108	0.421788	2.021925	
hsa-mir-4270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-339	16.31084	38.51246	33.069948	12.430789	15.925064	17.539622	38.373577	41.884035	3.905187	24.741894	49.560065	51.125808	
hsa-mir-376a-2	1.395006	0.0	0.538598	0.0	0.0	0.132876	0.0	0.207347	0.600798	2.231622	0.0	0.288846	
hsa-mir-1244-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3074	2.038855	26.159407	5.924583	3.625647	10.304453	19.001257	0.581418	5.805708	12.01596	8.441352	12.864527	21.663478	
hsa-mir-1277	2.575396	0.72665	1.292636	0.0	1.249025	0.66438	0.0	1.036734	0.0	0.97027	1.054469	4.621542	
hsa-mir-3160-1	0.0	0.0	0.0	0.0	0.312256	0.0	0.290709	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-4283-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-424	159.137998	109.724178	79.928017	89.087321	740.047069	7.308176	40.408539	55.154224	40.253465	126.426225	537.568533	281.336365	
hsa-mir-1231	0.107308	0.0	0.0	0.0	0.0	0.0	0.581418	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-18b	0.536541	1.4533	2.046674	1.035899	0.936768	0.398628	5.814178	2.073467	1.501995	2.716757	0.632682	4.621542	
hsa-mir-1181	0.0	1.4533	0.861758	0.0	0.0	0.132876	0.290709	0.414693	0.0	0.0	0.210894	0.577693	
hsa-mir-519b	1.395006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-329-1	0.536541	0.0	0.323159	0.0	0.0	0.0	0.0	0.62204	0.0	0.873243	0.421788	0.288846	
hsa-mir-3667	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	1.036734	0.0	0.194054	0.0	0.0	
hsa-mir-4251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1229	1.824239	8.719802	0.10772	0.0	2.498049	4.384905	0.290709	1.24408	0.0	0.485135	2.741621	0.288846	
hsa-mir-3655	0.0	2.906601	0.538598	0.0	0.312256	0.0	0.0	0.0	0.0	0.388108	0.210894	0.0	
hsa-mir-3199-2	0.321924	0.0	0.754038	1.035899	0.0	0.0	0.581418	0.829387	0.600798	0.485135	0.843576	0.288846	
hsa-mir-3179-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-199a-2	1960.734657	4594.609128	3490.549158	725.129358	368.77451	214.063109	568.626636	2849.980509	700.530445	1276.487652	1209.265581	1718.347059	
hsa-mir-2115	0.0	0.0	0.215439	0.0	0.0	0.0	0.581418	0.62204	0.0	0.0	0.0	0.0	
hsa-mir-205	7026.645474	160.589691	52.459494	3147.061413	1.873537	0.265752	83.433458	14470.104752	174.832212	4.948379	46.818444	1513.554982	
hsa-mir-4305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-194-2	129.520946	95.917825	1655.005471	12.430789	905.542828	1637.69573	98.550322	58.264425	33.344288	2065.608516	146.993043	192.949376	
hsa-mir-484	53.761387	290.660074	35.116622	21.753881	79.313061	64.046194	71.805102	128.140266	13.517955	50.648111	57.363139	194.393607	
hsa-mir-450a-1	6.438489	2.179951	10.556531	1.035899	12.490246	0.0	2.325671	1.86612	1.802394	4.657298	29.736039	5.776927	
hsa-mir-555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3613	8.262728	10.899753	12.064606	19.164133	11.553477	2.92327	4.360634	4.354281	5.407182	8.441352	8.857543	18.486168	
hsa-mir-675	24.358952	20.346205	160.610073	1.035899	49.960984	4.252029	74.712191	39.810568	2.403192	9.896757	13.918997	39.860799	
hsa-mir-548x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-130a	42.172106	82.838121	116.768155	13.984638	82.123367	23.651914	24.710258	87.707658	16.521944	84.025411	219.96233	181.395521	
hsa-mir-103-2	3.004628	5.086551	6.678621	3.107697	0.624512	1.195883	5.23276	16.795083	1.201596	4.851352	8.224862	8.665391	
hsa-mir-493	22.856638	7.993152	9.048455	9.323092	3.747074	0.398628	5.23276	12.440803	7.209576	34.832705	4.006984	2.599617	
hsa-mir-3180-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3138	0.214616	0.0	0.0	0.0	0.0	0.0	0.581418	0.0	0.300399	0.0	0.421788	0.288846	
hsa-mir-3688	0.0	0.0	0.10772	0.0	0.0	0.0	0.290709	0.0	0.0	0.097027	0.210894	0.288846	
hsa-mir-3913-1	2.89732	5.813201	4.308788	1.553849	2.498049	1.328759	4.069925	3.732241	1.501995	1.358378	7.59218	4.910388	
hsa-mir-202	0.429233	0.0	0.0	0.0	0.312256	0.0	0.0	0.0	0.300399	38.519732	0.0	0.288846	
hsa-mir-4252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-541	0.429233	0.72665	0.215439	0.0	0.624512	0.0	0.290709	0.0	0.0	3.784054	0.421788	0.0	
hsa-mir-320e	0.214616	0.0	1.184917	1.035899	0.312256	0.398628	0.290709	0.829387	0.0	0.582162	0.0	0.288846	
hsa-mir-1266	3.433861	5.086551	18.958667	3.107697	1.249025	2.92327	33.140816	5.391014	13.517955	11.740271	41.756991	19.06386	
hsa-mir-4318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-483	172.336901	5.086551	7.971258	2.589748	0.936768	1.860263	4.942052	0.62204	0.300399	244.799205	1.265363	3.755003	
hsa-mir-577	0.214616	55.225414	6.678621	1.553849	16.861832	18.602629	0.0	35.870981	0.0	42.20676	32.899447	6.932313	
hsa-mir-432	8.15542	7.266502	4.308788	2.071798	1.561281	0.930131	3.197798	8.915908	4.505985	17.076758	3.374302	4.332696	
hsa-mir-514-3	0.0	0.0	0.538598	0.51795	3.122561	0.66438	0.0	10.989376	0.300399	1.746487	4.006984	2.310771	
hsa-mir-335	1371.934796	58.132015	143.913519	44.025711	19.359881	27.638192	212.217507	118.809664	8.711571	60.059734	117.257004	97.052381	
hsa-mir-4311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548h-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-29c	783.671476	598.033103	1908.146766	540.221372	1022.638883	829.677252	5733.94262	3293.909812	651.865808	1433.865501	4006.35128	1623.60545	
hsa-mir-3174	0.107308	0.0	0.10772	1.035899	0.312256	0.0	1.453545	0.0	0.300399	0.582162	0.0	0.288846	
hsa-mir-3118-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-30d	4220.859075	11920.696305	2761.933108	1150.883881	4440.906929	20080.474973	5673.475166	11304.127858	3963.464273	2908.579383	19875.905816	8283.247373	
hsa-mir-890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3690	1.073082	0.0	0.538598	2.589748	0.936768	0.0	0.581418	0.62204	0.300399	0.097027	0.0	1.444232	
hsa-mir-3159	0.0	0.0	0.0	0.0	0.312256	0.0	0.0	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-520h	1.716931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-149	67.818756	87.924673	36.409259	40.400064	2.185793	5.447913	7.849141	577.460583	10.513965	26.100272	26.57263	45.637727	
hsa-mir-1234	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-34c	10.623508	3.633251	17.88147	11.39489	8.743172	0.930131	2.907089	83.975417	4.806384	14.262974	3.79609	607.732764	
hsa-mir-941-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-581	0.0	0.0	0.646318	0.0	0.936768	0.265752	1.162836	0.0	0.300399	0.291081	1.476257	0.866539	
hsa-mir-382	18.778928	24.706106	13.464962	11.39489	1.873537	2.258891	6.977014	18.661204	5.407182	31.824867	8.224862	4.043849	
hsa-mir-1207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1298	0.214616	0.0	0.430879	0.0	0.0	0.265752	0.0	0.0	0.600798	0.0	0.210894	0.0	
hsa-mir-3119-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-31	179.95578	0.72665	161.57955	42.471862	24.980492	21.658775	0.290709	27.369766	1.802394	5.530541	2.741621	3.17731	
hsa-mir-1291	0.107308	0.72665	0.323159	0.0	0.312256	0.930131	0.0	1.24408	0.300399	0.291081	0.421788	0.866539	
hsa-mir-33a	13.950061	42.872361	62.261987	25.379528	4.371586	1.195883	11.919065	59.093812	5.707581	14.942163	11.599164	38.127721	
hsa-mir-30b	304.004011	823.294661	280.286659	138.810477	192.349787	295.117421	127.621213	365.552247	125.867177	479.701654	1013.345155	432.691863	
hsa-mir-3654	0.321924	0.72665	0.0	0.0	0.624512	0.0	0.0	0.0	0.300399	0.0	0.0	0.288846	
hsa-mir-181b-1	190.47198	280.486972	395.00814	181.800289	551.1321	430.252233	1046.552091	801.395029	136.381141	76.554329	3207.485215	393.408757	
hsa-mir-651	1.824239	0.0	2.369833	0.51795	2.498049	3.189022	2.325671	4.146934	1.201596	1.164324	8.857543	12.70924	
hsa-mir-3660	0.0	0.0	0.0	0.0	0.0	0.0	0.290709	0.0	0.0	0.0	0.0	0.0	
hsa-mir-325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-935	0.321924	0.72665	0.430879	0.51795	0.936768	7.839679	0.290709	1.451427	3.00399	24.838921	1.265363	11.553855	
hsa-mir-3192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194054	0.0	0.0	
hsa-mir-3920	0.0	0.0	0.10772	0.51795	0.0	0.0	0.0	0.207347	0.0	0.097027	0.632682	0.866539	
hsa-mir-376b	2.253471	0.72665	2.692992	0.51795	0.0	0.0	0.0	1.24408	1.201596	3.881081	0.421788	1.733078	
hsa-mir-1184-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548f-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1271	2.682704	7.266502	3.123871	0.51795	6.557379	0.531504	0.872127	5.598361	0.600798	2.522703	2.530727	1.733078	
hsa-mir-3910-2	0.107308	0.0	0.0	0.51795	0.0	0.132876	0.0	0.0	0.0	0.485135	0.0	0.0	
hsa-mir-3651	0.214616	0.72665	0.754038	0.0	0.0	0.0	0.290709	1.451427	0.0	0.194054	0.843576	0.288846	
hsa-mir-323b	1.287698	12.353053	4.631947	0.0	0.624512	0.132876	1.744253	8.501215	0.300399	19.017299	1.476257	1.444232	
hsa-mir-4279	0.0	0.72665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-518b	5.580024	0.0	0.215439	0.0	0.0	0.0	0.0	0.207347	0.0	0.485135	0.0	0.0	
hsa-mir-1251	2.360779	0.0	6.786341	0.0	18.110857	35.876499	0.0	1.036734	0.901197	0.388108	511.839478	0.0	
hsa-mir-523	1.073082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3126	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.414693	0.0	0.0	0.0	0.0	
hsa-mir-200b	721.540052	1173.540051	861.003562	364.636477	103.981297	389.326449	1271.851499	528.941454	631.438677	264.980828	2405.033953	3415.89718	
hsa-mir-181a-2	483.959791	552.254142	1034.539999	373.441619	621.077477	930.662953	1208.476956	1533.743603	206.974904	305.247047	8931.778146	1439.321465	
hsa-mir-29a	5382.362574	5492.022108	9569.710427	3254.276968	3090.711348	3015.220405	17714.638386	7776.123612	1792.180374	2866.46965	14616.844812	6441.851759	
hsa-mir-576	3.970402	12.353053	4.524227	1.035899	13.73927	1.993139	3.488507	7.671828	5.106783	6.306757	13.075421	13.864626	
hsa-mir-652	19.422777	31.245958	106.534783	22.27183	24.980492	43.98193	48.548389	150.741057	13.818354	23.286488	124.216503	41.882724	
hsa-mir-2278	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210894	0.0	
hsa-mir-548q	0.429233	0.0	0.10772	0.0	0.312256	0.0	0.0	0.0	0.300399	0.194054	0.843576	0.0	
hsa-mir-638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-132	77.905722	103.184326	185.493323	110.323252	50.897752	161.57712	119.481364	247.364623	92.823288	120.216494	77.187165	180.817828	
hsa-mir-124-2	0.107308	0.0	0.10772	0.0	0.0	0.398628	0.0	0.207347	0.0	0.388108	0.0	0.0	
hsa-mir-548c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1185-2	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.414693	0.0	0.388108	0.0	0.0	
hsa-mir-2114	0.107308	0.0	0.754038	0.0	2.810305	1.195883	0.0	0.414693	0.0	0.194054	1.476257	2.310771	
hsa-mir-3606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-302d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-449a	1.073082	0.0	0.538598	0.0	0.0	0.0	1.162836	0.829387	0.901197	0.873243	0.210894	975.434194	
hsa-mir-3681	0.0	0.0	0.0	0.0	0.312256	0.0	0.290709	0.207347	0.0	0.097027	0.0	0.0	
hsa-mir-548j	0.536541	0.0	0.10772	0.0	0.312256	0.132876	0.872127	0.62204	0.300399	0.291081	1.054469	0.288846	
hsa-mir-1203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1302-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-552	0.0	0.0	0.0	0.0	0.0	0.0	3.779216	2.695507	0.0	45.020544	0.421788	0.0	
hsa-mir-1264	0.0	0.0	0.0	0.0	0.0	0.132876	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-25	6467.891897	12664.059446	9969.350514	9390.425185	4577.362866	3810.881422	5649.346326	6991.731013	8145.619011	12004.766744	7189.372804	12034.495189	
hsa-mir-4293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3168	0.0	0.72665	0.0	0.0	0.312256	0.132876	2.034962	0.207347	0.300399	0.097027	0.0	0.0	
hsa-mir-124-1	0.0	0.0	0.0	0.0	0.0	0.132876	0.0	0.0	0.0	0.97027	0.0	0.288846	
hsa-mir-1914	0.107308	0.0	0.0	0.0	0.0	0.132876	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-3670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-516a-2	3.111937	15.259654	0.0	0.0	0.0	0.132876	0.0	1.24408	0.0	10.770001	0.0	2.310771	
hsa-mir-19b-2	55.156393	233.25471	78.743101	52.830853	44.028117	31.358717	45.059882	108.442329	46.261444	55.790544	261.297533	170.419359	
hsa-mir-3171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3158-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-142	509.821057	2112.372091	1528.757982	702.857528	4359.095819	229.210964	685.491619	4233.812442	265.252308	1216.233865	363.370177	1914.473745	
