miRNA	bladder	breast_cancer	cervical	head n neck	KIRC	KIRP	LUAD	LUSC	PRAD	STAD	THCA	UCEC	
hsa-mir-520a	0.0	1.583333	0.0	0.664765	0.0	0.0	0.234929	0.0	0.109555	0.0	0.0	0.0	
hsa-mir-2054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-323	0.09006	1.357143	2.250315	3.98859	0.0	2.050327	0.469858	0.597896	0.328665	5.063526	0.202952	0.868709	
hsa-mir-152	99.396124	892.321354	369.525471	315.098608	648.021762	472.258568	244.326343	150.968756	187.010105	191.456025	263.837945	194.213041	
hsa-mir-1912	0.0	0.0	0.118438	0.0	0.48541	0.0	0.0	0.597896	0.0	0.0	0.0	0.11331	
hsa-mir-1293	0.0	0.0	0.829064	67.80603	0.970819	0.0	0.0	13.153713	0.109555	0.136852	0.0	0.03777	
hsa-mir-515-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-23c	0.630419	0.678571	0.473751	0.664765	0.970819	0.683442	2.114363	0.597896	4.820413	0.136852	1.014761	0.868709	
hsa-mir-527	0.0	0.678571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-16-1	31.28081	481.107103	210.108393	636.180101	583.9477	330.444309	307.99215	462.472605	111.417268	274.251518	656.347626	68.552444	
hsa-mir-330	4.893255	84.821422	29.2541	146.913064	39.803584	11.960239	90.682662	244.240542	8.216613	49.677296	48.708544	5.929881	
hsa-let-7e	440.633136	1820.833182	1320.461372	381.575107	1199.447021	1580.687928	2157.589551	633.470879	461.883188	528.659489	2881.516264	653.117833	
hsa-mir-579	0.0	0.904762	0.592188	0.0	0.970819	0.0	0.0	0.896844	0.0	0.821112	1.014761	0.11331	
hsa-mir-298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548e	0.03002	0.0	0.118438	1.32953	0.48541	0.0	0.704788	2.092636	0.438219	0.0	0.202952	0.11331	
hsa-mir-105-1	0.0	4.523809	0.236875	0.0	0.0	0.113907	0.234929	2.092636	0.0	0.136852	0.0	0.377699	
hsa-mir-649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1250	0.0	0.452381	0.0	0.0	0.0	0.227814	0.0	0.0	0.0	0.0	0.405905	0.03777	
hsa-mir-17	32.871868	1726.737951	550.261327	656.787816	502.398894	205.260477	803.92764	1040.638099	122.810971	260.292609	345.018851	201.38933	
hsa-mir-1539	0.0	0.0	0.0	0.0	0.0	0.113907	0.0	0.298948	0.0	0.0	0.0	0.0	
hsa-mir-4297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-380	0.12008	0.22619	1.539689	0.664765	0.0	0.0	0.234929	0.597896	0.21911	2.052781	0.202952	0.30216	
hsa-mir-509-2	0.0	3.392857	0.0	0.0	1.456229	17.313869	1.879433	1.49474	0.0	0.410556	0.811809	0.22662	
hsa-mir-518e	0.0	0.904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548s	0.0	1.130952	0.0	0.0	0.970819	0.113907	0.234929	0.0	0.0	0.410556	0.202952	0.0	
hsa-mir-3127	0.39026	2.714285	2.605628	5.31812	4.854096	1.708606	5.168442	12.555817	0.876439	2.326485	3.247236	0.642089	
hsa-mir-645	0.0	0.0	0.0	0.0	0.48541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.273704	0.0	0.15108	
hsa-mir-296	0.21014	2.940476	3.197817	9.971475	9.708191	1.93642	13.625892	10.164233	0.328665	2.873893	4.261998	2.681666	
hsa-mir-3164	0.0	0.0	0.118438	0.0	0.48541	0.0	0.0	0.0	0.0	0.0	0.0	0.03777	
hsa-mir-28	2825.899958	6035.892354	2975.509107	4311.000996	4017.734924	1911.815679	3888.31279	6157.43261	2557.009872	8494.27021	990.204103	3324.359195	
hsa-mir-183	30.620371	9257.975419	801.230709	2215.66173	1272.258455	547.437211	12751.015951	45564.762158	3220.254849	2033.347835	2987.660299	93.744995	
hsa-mir-196a-1	6.184114	194.071412	16.344396	15.289595	696.077308	291.943731	1.409575	2.690532	1.314658	19.159288	1.420666	23.077434	
hsa-mir-3650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202952	0.0	
hsa-mir-466	0.0	0.22619	0.0	0.664765	0.0	0.0	0.0	0.597896	0.0	0.0	0.0	0.0	
hsa-mir-3156-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-107	287.771443	1840.737942	1218.960305	3720.68968	1273.714684	1137.361747	3508.197384	3495.300387	605.838243	1043.49692	2029.725607	507.967947	
hsa-mir-933	0.0	0.0	0.0	0.0	0.0	0.0	0.234929	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548f-1	0.0	3.166666	0.0	0.664765	0.0	0.0	0.0	2.98948	0.0	0.0	0.0	0.03777	
hsa-mir-551a	0.0	2.261905	0.355313	0.0	0.0	0.227814	0.704788	1.49474	0.0	0.410556	0.608857	0.0	
hsa-mir-519d	0.0	0.22619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1295	0.0	1.357143	0.118438	2.65906	2.912457	0.113907	0.469858	0.0	0.328665	0.547408	0.0	0.0	
hsa-mir-378	167.541459	216.238077	82.19573	499.238512	149.020735	564.978895	106.422917	82.808605	64.418244	495.951848	57.435491	85.322298	
hsa-mir-548l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298948	0.0	0.0	0.0	0.0	
hsa-mir-1285-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-544b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3914-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3922	0.0	1.130952	0.947501	3.323825	1.941638	0.569535	0.0	5.680013	0.109555	0.273704	0.0	0.18885	
hsa-mir-543	0.06004	0.0	1.065939	2.65906	0.0	0.683442	0.234929	0.597896	1.095548	1.231668	0.0	0.717629	
hsa-mir-3909	0.03002	2.035714	0.118438	0.664765	0.970819	0.341721	0.469858	1.195792	0.328665	0.0	0.608857	0.03777	
hsa-mir-135b	0.09006	174.845224	22.029403	39.8859	26.697526	10.023819	66.250028	36.47166	0.547774	6.02149	180.018659	1.473028	
hsa-mir-1908	0.0	0.22619	0.236875	0.0	0.0	0.0	0.0	0.298948	0.0	0.0	0.0	0.03777	
hsa-mir-1260	0.0	0.22619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-708	1.681118	256.047598	144.375497	231.338218	287.847869	60.370729	33.829801	26.905323	9.859935	13.822058	56.623682	43.435433	
hsa-mir-3691	0.0	0.22619	0.0	0.664765	0.0	0.0	1.174646	3.288428	0.109555	0.273704	0.0	0.0	
hsa-mir-3692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03777	
hsa-mir-4288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-615	0.12008	3.619047	1.065939	0.664765	33.978669	19.819824	1.174646	0.597896	2.519761	0.821112	0.0	0.415469	
hsa-mir-1972-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1256	0.0	0.0	0.0	0.0	0.0	0.113907	0.0	0.0	0.0	0.136852	0.202952	0.03777	
hsa-mir-1283-1	0.0	1.809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-632	0.0	0.22619	0.236875	0.0	1.456229	0.0	1.409575	0.597896	0.109555	0.273704	0.202952	0.30216	
hsa-mir-1-2	265.706764	0.904762	30.556914	5.31812	5.824915	9.340377	8.69238	4.185272	103.31021	171.612477	57.435491	193.155482	
hsa-mir-4261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1245	0.33022	1.583333	2.250315	0.664765	0.0	0.113907	0.0	2.98948	0.657329	0.547408	0.202952	1.435258	
hsa-mir-3943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07554	
hsa-mir-375	4.743155	2307.368855	186.894613	72.459385	8.737372	69.14157	6750.68987	11359.128363	32145.689527	83406.948335	8567.426933	377.321718	
hsa-mir-582	117.348067	122.595228	142.954245	77.112739	75.238482	99.099121	54.503569	3915.322372	516.222387	305.590639	50.332162	162.41075	
hsa-mir-3160-2	0.0	0.22619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-2116	0.06004	1.809524	0.829064	1.32953	0.48541	0.113907	0.704788	3.587376	0.109555	0.0	0.0	0.453239	
hsa-mir-4270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-339	1.741158	21.714284	14.449393	25.26107	35.434898	16.630427	31.24558	21.22531	4.710858	43.518954	17.04799	4.683473	
hsa-mir-376a-2	0.03002	0.0	0.947501	1.32953	0.0	0.341721	0.0	0.896844	0.328665	1.368521	0.0	0.03777	
hsa-mir-1244-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3074	0.12008	2.714285	0.473751	5.31812	7.281143	7.745678	0.939717	11.360025	0.985994	6.295195	2.435427	0.642089	
hsa-mir-1277	0.0	0.904762	0.829064	0.0	1.941638	0.911256	0.469858	0.0	0.0	0.821112	0.608857	0.18885	
hsa-mir-3160-1	0.0	0.452381	0.0	0.0	0.48541	0.0	0.234929	0.0	0.0	0.136852	0.0	0.0	
hsa-mir-4283-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-424	12.578368	38.226187	162.733333	72.459385	1530.496341	471.689033	32.185297	82.808605	8.983497	38.181723	698.76465	79.619037	
hsa-mir-1231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-18b	0.09006	2.940476	1.776565	2.65906	0.970819	1.366884	2.349292	2.98948	0.876439	1.368521	0.202952	0.30216	
hsa-mir-1181	0.0	0.452381	0.118438	0.0	0.0	0.113907	0.704788	0.0	0.0	0.136852	0.405905	0.03777	
hsa-mir-519b	0.0	0.452381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-329-1	0.03002	0.22619	0.473751	2.65906	0.0	0.341721	0.469858	0.0	0.109555	0.547408	0.202952	0.15108	
hsa-mir-3667	0.0	0.0	0.236875	0.0	0.0	0.113907	0.234929	0.0	0.0	0.273704	0.0	0.0	
hsa-mir-4251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1229	0.0	0.678571	0.355313	0.664765	1.941638	0.455628	0.234929	6.875805	0.109555	0.273704	0.0	0.0	
hsa-mir-3655	0.0	0.0	0.118438	0.0	0.48541	0.0	0.704788	0.0	0.0	0.273704	0.0	0.03777	
hsa-mir-3199-2	0.51034	0.22619	0.710626	0.0	0.0	0.683442	1.174646	0.896844	0.438219	0.547408	0.811809	0.717629	
hsa-mir-3179-1	0.0	0.0	0.118438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-199a-2	165.560141	5286.297179	4310.182997	2249.564745	187.8535	774.56784	1063.054521	544.683314	314.641489	720.115514	374.041025	1841.775671	
hsa-mir-2115	0.03002	0.452381	0.236875	0.0	0.0	0.0	0.0	2.391584	0.0	0.0	0.0	0.0	
hsa-mir-205	0.42028	148.38094	4592.89367	9723.517591	5.824915	0.455628	3.993796	1605.051983	678.911319	0.273704	17.04799	8.724857	
hsa-mir-4305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-194-2	3.872576	78.714279	31.859728	31.243955	2880.420326	3792.762552	80.815637	110.90972	15.009013	5067.631601	120.553646	30.669193	
hsa-mir-484	4.502996	64.916661	52.94163	174.833194	114.556656	35.880716	19.264192	104.332863	18.952987	68.015471	18.062752	10.953283	
hsa-mir-450a-1	0.24016	1.357143	6.632508	0.664765	16.503925	6.720515	3.289008	1.49474	0.0	2.189633	12.988945	2.681666	
hsa-mir-555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3613	0.48032	20.130951	6.277196	15.289595	19.416382	4.21456	1.174646	5.680013	5.149077	3.147597	15.424372	1.548568	
hsa-mir-675	6.184114	2.261905	12.199078	5.982885	6.310324	13.782751	0.234929	0.896844	0.328665	7.390011	0.608857	30.442573	
hsa-mir-548x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-130a	2.461638	101.785706	90.486365	81.101329	149.020735	48.752211	36.179093	29.894803	12.817916	64.731022	48.911496	90.459011	
hsa-mir-103-2	0.12008	4.97619	3.908442	3.323825	1.941638	1.93642	7.047875	2.98948	1.533768	2.326485	6.494472	1.284178	
hsa-mir-493	0.840559	7.238095	16.818146	23.93154	2.912457	2.733769	6.108159	6.277909	4.053529	9.9902	0.405905	6.080961	
hsa-mir-3180-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3138	0.0	0.0	0.355313	0.0	0.0	0.0	0.234929	1.49474	0.0	0.273704	0.0	0.03777	
hsa-mir-3688	0.0	0.0	0.118438	0.0	0.0	0.0	0.0	0.0	0.0	0.136852	0.0	0.0	
hsa-mir-3913-1	0.06004	7.011904	4.974381	1.994295	1.456229	0.797349	2.349292	7.174753	0.109555	1.915929	6.697425	2.492816	
hsa-mir-202	0.09006	0.904762	0.473751	0.0	0.0	0.455628	0.0	0.0	0.0	0.547408	0.405905	0.26439	
hsa-mir-4252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-541	0.18012	0.0	1.065939	0.0	0.48541	0.113907	0.469858	0.0	0.109555	0.273704	0.0	0.07554	
hsa-mir-320e	0.03002	0.904762	0.592188	0.0	0.0	0.341721	0.704788	0.298948	0.547774	0.136852	0.0	0.377699	
hsa-mir-1266	0.3002	8.369047	2.368753	3.323825	22.814249	0.683442	16.445042	135.423458	3.3962	16.285395	24.15132	0.793169	
hsa-mir-4318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-483	0.720479	1.357143	0.947501	11.301005	0.0	1.025163	0.939717	1.195792	0.0	0.547408	0.0	2.530586	
hsa-mir-577	0.0	17.190475	0.0	0.664765	13.106058	3.189397	0.234929	0.597896	0.0	41.603025	0.202952	0.22662	
hsa-mir-432	1.410939	2.714285	7.58001	15.95436	0.48541	2.278141	4.463654	3.288428	2.081542	6.158342	0.405905	4.154694	
hsa-mir-514-3	0.06004	2.488095	0.118438	1.994295	0.970819	71.305804	2.584221	5.381065	0.0	0.0	3.653141	0.15108	
hsa-mir-335	2.581718	5.880952	61.350703	27.255365	0.970819	21.186709	232.110026	508.80955	21.910967	30.107452	49.520353	49.176464	
hsa-mir-4311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548h-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-29c	386.747288	1049.749913	1326.620129	2824.586466	874.222617	3559.25313	6188.269422	1132.415144	1749.152511	5680.591956	6720.561317	732.6991	
hsa-mir-3174	0.0	0.0	0.236875	0.0	0.0	0.0	0.0	1.793688	0.0	0.136852	0.0	0.03777	
hsa-mir-3118-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-30d	1176.092407	29784.759423	2349.802997	5875.857796	9181.521817	14387.369806	28565.038498	11886.173743	1769.858375	4359.832772	9678.184681	2027.112775	
hsa-mir-890	0.0	0.0	0.0	0.0	0.0	0.227814	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3690	0.0	1.357143	0.236875	0.0	0.48541	0.0	0.704788	0.298948	0.328665	0.0	1.420666	0.11331	
hsa-mir-3159	0.0	0.0	0.0	0.0	0.0	0.0	0.234929	0.298948	0.0	0.0	0.0	0.0	
hsa-mir-520h	0.0	0.678571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-149	4.923275	44.785711	43.821931	26.5906	17.474744	5.923166	3.758867	110.012876	33.195115	48.308775	10.553518	5.741031	
hsa-mir-1234	0.0	0.452381	0.118438	0.0	0.0	0.113907	0.0	0.597896	0.0	0.136852	0.0	0.0	
hsa-mir-34c	0.660439	10.857142	8.290636	27.92013	0.0	0.797349	13.390963	1.793688	3.17709	6.02149	1.623618	7.440679	
hsa-mir-941-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-581	0.0	0.22619	0.118438	0.0	0.0	0.0	0.0	0.0	0.0	0.136852	0.405905	0.377699	
hsa-mir-382	0.840559	9.273809	24.279718	29.24966	0.0	2.392048	9.162238	7.772649	3.943974	10.811312	1.420666	7.818378	
hsa-mir-1207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.438219	0.136852	0.0	0.377699	
hsa-mir-3119-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-31	0.06004	43.428568	60.876953	190.787554	7.766553	4.670188	0.234929	120.775005	3.286645	44.750622	67.380152	0.793169	
hsa-mir-1291	0.0	0.452381	0.118438	0.0	2.427048	0.455628	0.939717	0.597896	0.0	0.821112	0.405905	0.11331	
hsa-mir-33a	0.12008	77.809517	12.909704	9.971475	8.251963	25.515176	8.222521	20.328466	9.093051	18.338175	18.062752	10.311194	
hsa-mir-30b	70.667012	1266.666561	173.629596	256.599288	478.613826	1031.314297	458.111893	685.487837	151.404783	539.060245	497.23305	121.808062	
hsa-mir-3654	0.0	0.0	0.0	0.0	0.0	0.227814	0.234929	0.597896	0.109555	0.0	0.0	0.03777	
hsa-mir-181b-1	7.384913	675.630896	192.579621	494.585157	416.966812	277.705352	366.254585	267.25954	29.141586	117.008507	1315.942489	152.628335	
hsa-mir-651	0.06004	4.071428	2.368753	0.664765	2.427048	0.911256	0.469858	2.98948	0.328665	0.68426	1.217714	0.793169	
hsa-mir-3660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-935	0.0	0.0	0.355313	0.664765	0.48541	0.0	0.469858	0.0	0.109555	0.547408	0.405905	0.453239	
hsa-mir-3192	0.0	0.22619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03777	
hsa-mir-3920	0.0	0.22619	0.118438	0.0	0.0	0.0	0.469858	0.0	0.0	0.136852	0.0	0.22662	
hsa-mir-376b	0.03002	0.22619	2.842504	1.32953	0.0	1.025163	0.234929	0.298948	0.766884	2.052781	0.0	0.415469	
hsa-mir-1184-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548f-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1271	0.1501	3.166666	3.316254	0.664765	23.785068	1.822513	0.939717	0.298948	0.438219	3.010745	1.217714	2.303966	
hsa-mir-3910-2	0.0	0.452381	0.118438	0.664765	0.0	0.0	0.0	0.0	0.0	0.136852	0.0	0.03777	
hsa-mir-3651	0.0	0.22619	0.236875	1.32953	0.0	0.227814	2.349292	0.0	0.109555	0.547408	0.0	0.18885	
hsa-mir-323b	0.0	0.22619	2.487191	3.98859	0.0	0.911256	0.469858	1.793688	0.21911	1.915929	0.0	0.566549	
hsa-mir-4279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-518b	0.0	1.130952	0.0	0.664765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1251	0.0	0.0	0.0	0.0	6.310324	33.602575	0.0	0.896844	0.21911	0.68426	34.90779	0.03777	
hsa-mir-523	0.0	0.452381	0.0	0.0	0.0	0.0	0.0	0.298948	0.109555	0.0	0.0	0.0	
hsa-mir-3126	0.0	0.22619	0.118438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03777	
hsa-mir-200b	0.51034	2050.642686	453.142453	181.480844	336.874234	300.372852	776.205997	473.533682	349.370372	1025.843005	828.857052	24.739312	
hsa-mir-181a-2	11.557689	709.559465	541.378503	1065.618288	785.392667	281.692098	527.650929	490.274772	109.445281	432.86305	6650.94869	323.272932	
hsa-mir-29a	1784.357061	11951.903766	6844.274979	21157.475515	2628.007355	8883.951399	16055.059881	10021.634869	4935.993135	10971.976668	36028.086158	2647.899538	
hsa-mir-576	0.51034	14.70238	2.724066	1.994295	16.018515	2.733769	1.409575	6.277909	0.438219	3.831858	4.261998	3.739224	
hsa-mir-652	1.621078	49.30952	26.056283	65.14697	34.464079	38.158857	125.922038	118.383421	5.806406	27.644115	21.918845	8.044998	
hsa-mir-2278	0.0	0.22619	0.0	0.0	0.0	0.113907	0.0	0.298948	0.0	0.0	0.0	0.0	
hsa-mir-548q	0.0	0.0	0.118438	0.0	0.0	0.0	0.234929	0.597896	0.0	0.410556	0.0	0.07554	
hsa-mir-638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-132	17.801843	129.380942	173.629596	163.532189	81.548806	64.129661	162.101131	101.642331	41.521283	107.976271	85.239951	126.189375	
hsa-mir-124-2	0.0	0.0	0.0	0.0	0.0	0.455628	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1185-2	0.03002	0.0	0.236875	0.0	0.0	0.0	0.0	0.0	0.109555	0.273704	0.0	0.03777	
hsa-mir-2114	0.03002	2.488095	0.118438	0.664765	0.0	0.911256	0.0	0.298948	0.0	0.136852	0.202952	0.566549	
hsa-mir-3606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07554	
hsa-mir-302d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-449a	0.0	0.0	0.118438	0.0	0.48541	0.0	0.0	0.298948	0.0	0.547408	0.202952	0.30216	
hsa-mir-3681	0.0	0.0	0.118438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03777	
hsa-mir-548j	0.03002	0.0	0.0	1.994295	0.0	0.0	0.0	0.298948	0.0	0.0	0.0	0.0	
hsa-mir-1203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1302-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-552	0.06004	0.452381	0.118438	0.0	0.0	0.0	0.234929	0.298948	0.0	0.821112	0.0	0.03777	
hsa-mir-1264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109555	0.0	0.0	0.0	
hsa-mir-3121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-25	1123.407358	5774.416185	4656.020938	9290.755579	6183.632378	2125.733091	7387.817795	10995.607557	4917.587922	6350.07221	4941.684711	2560.197733	
hsa-mir-4293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3168	0.0	0.0	0.0	0.0	0.0	1.480791	1.409575	0.298948	0.109555	0.136852	0.0	0.0	
hsa-mir-124-1	0.03002	0.0	0.0	0.0	0.0	1.366884	0.0	0.0	0.0	0.136852	0.0	0.0	
hsa-mir-1914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-516a-2	0.0	20.130951	0.0	0.664765	0.0	0.0	0.0	1.793688	0.109555	0.0	0.0	0.0	
hsa-mir-19b-2	5.703795	242.023789	80.18229	77.777504	88.34454	24.60392	77.526628	86.694929	27.936483	87.859019	127.25107	31.160202	
hsa-mir-3171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298948	0.0	0.0	0.0	0.0	
hsa-mir-3158-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-142	6.964633	1156.285618	1578.537013	928.011934	2791.104967	331.925101	542.921326	1115.375107	219.438336	2009.535577	1464.300595	185.525954	
hsa-mir-369	0.930619	5.202381	12.554391	34.56778	0.48541	3.531118	4.933513	6.277909	3.505755	12.042981	0.608857	4.381313	
hsa-mir-513a-2	0.0	0.0	0.0	0.0	0.0	0.227814	0.0	0.597896	0.0	0.0	0.0	0.0	
hsa-mir-595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
